persnr,year,employment,chld6,chld16,age,income,husworkhour,husemployment,region,edu,husedu
187704,2012,[0] Not Employed   0,1,0,38,26399,2270,1,0,15,11.5
190802,2008,[1] Employed       1,0,1,49,45009,2130,1,0,11.5,10.5
190802,2009,[1] Employed       1,0,0,50,41206,2130,1,0,11.5,10.5
190802,2010,[1] Employed       1,0,0,51,39906,2241,1,0,11.5,10.5
190802,2011,[1] Employed       1,0,0,52,39486,2078,1,0,11.5,10.5
190802,2012,[1] Employed       1,0,0,53,48773,2078,1,0,11.5,10.5
194905,2008,[1] Employed       1,0,2,34,43071,2598,1,0,12,14.5
194905,2009,[1] Employed       1,1,2,35,42132,2494,1,0,12,14.5
194905,2010,[0] Not Employed   0,1,2,36,40040,2598,1,0,12,14.5
194905,2011,[0] Not Employed   0,1,2,37,45625,3118,1,0,12,14.5
194905,2012,[1] Employed       1,1,2,38,43328,2338,1,0,12,14.5
196004,2008,[1] Employed       1,0,2,42,68200,2130,1,0,11.5,15
196004,2009,[1] Employed       1,0,2,43,69490,2130,1,0,11.5,15
196004,2010,[1] Employed       1,0,2,44,78265,2130,1,0,11.5,15
196004,2011,[1] Employed       1,0,2,45,77410,2182,1,0,11.5,15
196004,2012,[1] Employed       1,0,2,46,62463,2130,1,0,11.5,15
196902,2008,[1] Employed       1,0,2,46,5238,831,1,0,12,10.5
196902,2009,[1] Employed       1,0,1,47,5238,520,1,0,12,10.5
196902,2010,[1] Employed       1,0,0,48,4878,705,1,0,12,10.5
196902,2011,[1] Employed       1,0,0,49,1998,831,1,0,12,10.5
196902,2012,[1] Employed       1,0,0,50,1280,445,1,0,12,10.5
197602,2008,[1] Employed       1,1,0,46,37038,2390,1,0,11.5,11.5
197602,2009,[1] Employed       1,1,0,47,40334,2130,1,0,11.5,11.5
197602,2010,[1] Employed       1,1,0,48,40686,2598,1,0,11.5,11.5
197602,2011,[1] Employed       1,0,1,49,38946,2390,1,0,11.5,11.5
197602,2012,[1] Employed       1,0,1,50,41466,2650,1,0,11.5,11.5
200002,2008,[1] Employed       1,0,1,48,33199,2234,1,0,12,9
200002,2009,[1] Employed       1,0,1,49,43829,2234,1,0,12,9
200002,2010,[1] Employed       1,0,1,50,60209,2314,1,0,12,9
200002,2011,[1] Employed       1,0,0,51,58843,2234,1,0,12,9
200002,2012,[1] Employed       1,0,0,52,61383,2078,1,0,12,9
200403,2008,[0] Not Employed   0,0,2,44,110242,2598,1,0,9,18
200403,2009,[0] Not Employed   0,0,2,45,126242,2338,1,0,9,18
200403,2010,[0] Not Employed   0,0,2,46,114656,2338,1,0,9,18
200403,2011,[0] Not Employed   0,0,2,47,113010,2234,1,0,9,18
200403,2012,[0] Not Employed   0,0,2,48,111063,2338,1,0,9,18
207203,2008,[0] Not Employed   0,0,0,23,4964,1299,1,0,15,14.5
207203,2009,[1] Employed       1,0,0,24,1364,779,1,0,15,14.5
207203,2010,[1] Employed       1,0,0,25,4484,628,1,0,15,14.5
207203,2011,[1] Employed       1,0,0,26,5537,756,1,0,15,14.5
207203,2012,[1] Employed       1,0,0,27,14564,2078,1,0,15,14.5
208102,2008,[1] Employed       1,0,0,49,34661,2026,1,0,9,10.5
208102,2009,[1] Employed       1,0,0,50,45100,2026,1,0,9,10.5
208102,2010,[1] Employed       1,0,0,51,43623,2026,1,0,9,10.5
208102,2011,[1] Employed       1,0,0,52,36023,2026,1,0,9,10.5
208102,2012,[1] Employed       1,0,0,53,38333,2026,1,0,9,10.5
210002,2008,[1] Employed       1,0,0,46,74430,2338,1,0,12,11.5
210002,2009,[1] Employed       1,0,0,47,70677,2078,1,0,12,11.5
210002,2010,[1] Employed       1,0,0,48,83245,2338,1,0,12,11.5
210002,2011,[1] Employed       1,0,0,49,65721,2182,1,0,12,11.5
210002,2012,[1] Employed       1,0,0,50,70621,2338,1,0,12,11.5
211002,2008,[1] Employed       1,0,1,41,76531,2702,1,0,12,17
211002,2009,[1] Employed       1,0,1,42,74773,2598,1,0,12,17
211002,2010,[1] Employed       1,0,1,43,72749,2338,1,0,12,17
211002,2011,[1] Employed       1,0,1,44,78307,2338,1,0,12,17
211002,2012,[1] Employed       1,0,1,45,78457,2598,1,0,12,17
212802,2008,[1] Employed       1,0,0,47,68488,4157,1,0,14,10.5
212802,2009,[1] Employed       1,0,0,48,64944,3377,1,0,14,10.5
212802,2010,[1] Employed       1,0,0,49,109488,3118,1,0,14,10.5
212802,2011,[1] Employed       1,0,0,50,129688,3118,1,0,14,10.5
212802,2012,[1] Employed       1,0,0,51,153362,3897,1,0,14,10.5
212901,2008,[1] Employed       1,0,2,50,60250,3637,1,0,10.5,17
212901,2009,[1] Employed       1,0,1,51,72250,3325,1,0,10.5,17
212901,2010,[1] Employed       1,0,1,52,60250,3637,1,0,10.5,17
212901,2011,[1] Employed       1,0,0,53,72250,3897,1,0,10.5,17
212901,2012,[1] Employed       1,0,0,54,72250,3118,1,0,10.5,17
214802,2008,[0] Not Employed   0,0,0,45,67151,1974,1,0,10.5,12
214802,2009,[0] Not Employed   0,0,0,46,71053,2494,1,0,10.5,12
214802,2010,[0] Not Employed   0,0,0,47,37955,2742,1,0,10.5,12
214802,2011,[0] Not Employed   0,0,0,48,50884,2338,1,0,10.5,12
214802,2012,[0] Not Employed   0,0,0,49,52146,2338,1,0,10.5,12
217906,2008,[1] Employed       1,1,0,32,8624,624,1,0,13.5,18
217906,2009,[0] Not Employed   0,1,0,33,20879,3118,1,0,13.5,18
217906,2010,[0] Not Employed   0,1,0,34,56427,2494,1,0,13.5,18
217906,2011,[0] Not Employed   0,1,0,35,14863,2494,1,0,13.5,18
217906,2012,[0] Not Employed   0,1,0,36,20168,2078,1,0,13.5,18
218702,2008,[1] Employed       1,0,0,50,51050,2338,1,0,18,13.5
218702,2009,[1] Employed       1,0,0,51,50400,2598,1,0,18,13.5
218702,2010,[1] Employed       1,0,0,52,59203,2182,1,0,18,13.5
218702,2011,[1] Employed       1,0,0,53,52464,2234,1,0,18,13.5
218702,2012,[1] Employed       1,0,0,54,57376,2338,1,0,18,13.5
219003,2008,[1] Employed       1,0,1,46,45836,2026,1,0,14,12
219003,2009,[1] Employed       1,0,1,47,45472,2078,1,0,14,12
219003,2010,[1] Employed       1,0,1,48,45982,2078,1,0,14,12
219003,2011,[1] Employed       1,0,0,49,46702,2026,1,0,14,12
219003,2012,[1] Employed       1,0,0,50,38240,2310,1,0,14,12
219402,2008,[0] Not Employed   0,0,0,45,65541,1974,1,0,10,11.5
219402,2009,[1] Employed       1,0,0,46,58852,1974,1,0,10,11.5
219402,2010,[1] Employed       1,0,0,47,50472,2159,1,0,10,11.5
219402,2011,[1] Employed       1,0,0,48,56400,2026,1,0,10,11.5
219402,2012,[1] Employed       1,0,0,49,24757,2303,1,0,10,11.5
223002,2008,[1] Employed       1,0,1,48,41685,2130,1,0,12,11.5
223002,2009,[1] Employed       1,0,1,49,43180,2182,1,0,12,11.5
223002,2010,[1] Employed       1,0,0,50,48005,2130,1,0,12,11.5
223002,2011,[1] Employed       1,0,0,51,49865,2130,1,0,12,11.5
223002,2012,[1] Employed       1,0,0,52,56587,2078,1,0,12,11.5
225006,2008,[1] Employed       1,0,0,25,32373,2026,1,0,12,11.5
225006,2009,[1] Employed       1,1,0,26,18059,2311,1,0,12,11.5
225006,2010,[1] Employed       1,1,0,27,59,0,0,0,12,11.5
225006,2011,[1] Employed       1,1,0,28,19637,2078,1,0,12,11.5
225006,2012,[1] Employed       1,1,0,29,35986,2078,1,0,12,11.5
225303,2008,[1] Employed       1,1,1,34,40790,2130,1,0,11.5,15
225303,2009,[1] Employed       1,1,1,35,42250,2182,1,0,11.5,15
225303,2010,[1] Employed       1,1,1,36,47770,2130,1,0,11.5,15
225303,2011,[1] Employed       1,0,3,37,105414,2494,1,0,11.5,15
225303,2012,[1] Employed       1,0,3,38,61100,2026,1,0,11.5,15
238303,2008,[1] Employed       1,1,0,42,52974,2598,1,[1] West-Germany   1,18,18
238303,2009,[1] Employed       1,1,0,43,54058,2494,1,[1] West-Germany   1,18,18
238303,2010,[1] Employed       1,1,1,44,50458,2494,1,[1] West-Germany   1,18,18
238303,2011,[1] Employed       1,1,1,45,54658,2338,1,[1] West-Germany   1,18,18
238303,2012,[1] Employed       1,0,2,46,54063,2338,1,[1] West-Germany   1,18,18
240603,2008,[1] Employed       1,0,1,40,16531,1039,1,0,11.5,10.5
240603,2009,[1] Employed       1,0,1,41,13331,751,1,0,11.5,10.5
240603,2010,[1] Employed       1,0,1,42,915,0,0,0,11.5,10.5
240603,2011,[1] Employed       1,0,1,43,1440,78,1,0,11.5,10.5
240603,2012,[1] Employed       1,0,1,44,10858,949,1,0,11.5,10.5
240604,2008,[1] Employed       1,1,1,38,32833,2078,1,0,11.5,10.5
240604,2009,[1] Employed       1,1,1,39,36833,2182,1,0,11.5,10.5
240604,2010,[1] Employed       1,0,2,40,35228,2026,1,0,11.5,10.5
240604,2011,[1] Employed       1,0,2,41,35233,2078,1,0,11.5,10.5
240604,2012,[1] Employed       1,0,2,42,40795,2182,1,0,11.5,10.5
244703,2008,[1] Employed       1,0,0,43,54970,2390,1,0,11.5,10.5
244703,2009,[0] Not Employed   0,0,0,44,69396,2338,1,0,11.5,10.5
244703,2010,[1] Employed       1,0,0,45,110820,2234,1,0,11.5,10.5
244703,2011,[1] Employed       1,0,0,46,93636,2338,1,0,11.5,10.5
244703,2012,[1] Employed       1,0,0,47,63547,2078,1,0,11.5,10.5
246201,2008,[1] Employed       1,0,0,50,97084,2598,1,0,18,18
246201,2009,[1] Employed       1,0,0,51,114358,3118,1,0,18,18
246201,2010,[1] Employed       1,0,0,52,102837,2598,1,0,18,18
246201,2011,[1] Employed       1,0,0,53,125311,2858,1,0,18,18
246201,2012,[1] Employed       1,0,0,54,103907,2598,1,0,18,18
251803,2008,[0] Not Employed   0,1,0,30,39504,2858,1,0,12,11.5
251803,2009,[0] Not Employed   0,1,0,31,30254,2293,1,0,12,11.5
251803,2010,[1] Employed       1,1,0,32,36000,2078,1,0,12,11.5
251803,2011,[1] Employed       1,1,0,33,37088,2078,1,0,12,11.5
251803,2012,[1] Employed       1,1,1,34,36293,520,1,0,12,11.5
251904,2008,[1] Employed       1,1,1,42,59352,2182,1,0,11.5,10
251904,2009,[1] Employed       1,1,1,43,62052,2130,1,0,11.5,10
251904,2010,[1] Employed       1,1,1,44,65626,2234,1,0,11.5,10
251904,2011,[1] Employed       1,1,1,45,64136,2234,1,0,11.5,10
251904,2012,[1] Employed       1,0,2,46,66779,2182,1,0,11.5,10
253303,2008,[1] Employed       1,0,1,42,28575,2078,1,0,14.5,11.5
253303,2009,[1] Employed       1,0,1,43,30461,2078,1,0,14.5,11.5
253303,2010,[1] Employed       1,0,1,44,23459,2078,1,0,14.5,11.5
253303,2011,[1] Employed       1,0,1,45,29709,2026,1,0,14.5,11.5
253303,2012,[1] Employed       1,0,1,46,31329,2182,1,0,14.5,11.5
256502,2008,[1] Employed       1,0,0,48,65780,2546,1,0,11.5,11.5
256502,2009,[1] Employed       1,0,0,49,48940,2338,1,0,11.5,11.5
256502,2010,[1] Employed       1,0,0,50,46400,2286,1,0,11.5,11.5
256502,2011,[1] Employed       1,0,0,51,50100,2702,1,0,11.5,11.5
256502,2012,[1] Employed       1,0,0,52,51545,2598,1,0,11.5,11.5
259801,2008,[1] Employed       1,0,0,47,94312,2494,1,0,12,11.5
259801,2009,[1] Employed       1,0,0,48,63636,2182,1,0,12,11.5
259801,2010,[1] Employed       1,0,0,49,85557,2078,1,0,12,11.5
259801,2011,[1] Employed       1,0,0,50,90316,2078,1,0,12,11.5
259801,2012,[1] Employed       1,1,0,51,73494,1923,1,0,12,11.5
260401,2008,[1] Employed       1,0,0,45,28755,2338,1,0,11.5,13
260401,2009,[1] Employed       1,0,0,46,36366,1819,1,0,11.5,13
260401,2010,[1] Employed       1,0,0,47,38355,2338,1,0,11.5,13
260401,2011,[1] Employed       1,0,0,48,42955,2078,1,0,11.5,13
260401,2012,[1] Employed       1,0,0,49,56300,2078,1,0,11.5,13
260701,2008,[0] Not Employed   0,0,0,45,47707,2494,1,0,18,10.5
260701,2009,[0] Not Employed   0,0,0,46,49819,2078,1,0,18,10.5
260701,2010,[0] Not Employed   0,0,0,47,55800,3020,1,0,18,10.5
260701,2011,[0] Not Employed   0,0,0,48,56803,2494,1,0,18,10.5
260701,2012,[0] Not Employed   0,0,0,49,66903,1715,1,0,18,10.5
267303,2008,[1] Employed       1,0,0,46,55161,2598,1,0,9,8.5
267303,2009,[1] Employed       1,0,0,47,74441,2598,1,0,9,8.5
267303,2010,[1] Employed       1,0,0,48,30126,3014,1,0,9,8.5
267303,2011,[1] Employed       1,0,0,49,37704,2078,1,0,9,8.5
267303,2012,[1] Employed       1,0,0,50,68580,3118,1,0,9,8.5
268904,2008,[1] Employed       1,0,1,36,40105,1663,1,0,10.5,10.5
268904,2009,[1] Employed       1,0,0,37,40015,1663,1,0,10.5,10.5
268904,2010,[1] Employed       1,0,0,38,40605,2094,1,0,10.5,10.5
268904,2011,[1] Employed       1,0,0,39,44815,1663,1,0,10.5,10.5
268904,2012,[1] Employed       1,0,0,40,50315,1819,1,0,10.5,10.5
278103,2008,[1] Employed       1,0,2,39,26899,2494,1,0,10.5,10.5
278103,2009,[1] Employed       1,0,2,40,29948,2078,1,0,10.5,10.5
278103,2010,[1] Employed       1,0,2,41,39639,2078,1,0,10.5,10.5
278103,2011,[1] Employed       1,0,2,42,40583,2078,1,0,10.5,10.5
278103,2012,[1] Employed       1,0,2,43,35004,2182,1,0,10.5,10.5
280302,2008,[1] Employed       1,1,2,33,45050,2702,1,0,9,10.5
280302,2009,[1] Employed       1,1,2,34,45205,2598,1,0,9,10.5
280302,2010,[1] Employed       1,0,3,35,47200,2598,1,0,9,10.5
280302,2011,[1] Employed       1,0,3,36,47400,2598,1,0,9,10.5
280302,2012,[1] Employed       1,0,3,37,52269,2598,1,0,9,10.5
280802,2008,[1] Employed       1,0,0,48,53899,2130,1,0,11.5,10.5
280802,2009,[1] Employed       1,0,0,49,45089,2182,1,0,11.5,10.5
280802,2010,[1] Employed       1,0,0,50,51573,2026,1,0,11.5,10.5
280802,2011,[1] Employed       1,0,0,51,63404,2026,1,0,11.5,10.5
280802,2012,[1] Employed       1,0,0,52,79740,2026,1,0,11.5,10.5
283404,2008,[0] Not Employed   0,1,1,30,32250,2026,1,0,10.5,10.5
283404,2009,[1] Employed       1,1,1,31,32100,2130,1,0,10.5,10.5
283404,2010,[1] Employed       1,1,1,32,31160,2078,1,0,10.5,10.5
283404,2011,[0] Not Employed   0,1,1,33,28783,1923,1,0,10.5,10.5
283404,2012,[0] Not Employed   0,1,1,34,33500,2078,1,0,10.5,10.5
283502,2008,[1] Employed       1,0,0,47,25050,2078,1,0,9,9
283502,2009,[1] Employed       1,0,0,48,36352,2078,1,0,9,9
283502,2010,[1] Employed       1,0,0,49,25250,2078,1,0,9,9
283502,2011,[1] Employed       1,0,0,50,22699,2078,1,0,9,9
283502,2012,[1] Employed       1,0,0,51,23078,2078,1,0,9,9
285805,2008,[0] Not Employed   0,0,1,40,33392,2338,1,0,11.5,15
285805,2009,[1] Employed       1,0,1,41,29100,2130,1,0,11.5,15
285805,2010,[1] Employed       1,0,1,42,36260,2130,1,0,11.5,15
285805,2011,[1] Employed       1,0,1,43,37360,2338,1,0,11.5,15
285805,2012,[1] Employed       1,0,1,44,29600,2338,1,0,11.5,15
287305,2008,[1] Employed       1,0,0,29,48339,2338,1,0,15,11.5
287305,2009,[1] Employed       1,0,0,30,45262,2182,1,0,15,11.5
287305,2010,[1] Employed       1,0,0,31,40809,2338,1,0,15,11.5
287305,2011,[1] Employed       1,0,0,32,46282,2338,1,0,15,11.5
287305,2012,[1] Employed       1,0,0,33,39159,2338,1,0,15,11.5
287502,2008,[1] Employed       1,0,0,46,260260,3118,1,0,11.5,18
287502,2009,[1] Employed       1,0,0,47,967100,2298,1,0,11.5,18
287502,2010,[1] Employed       1,0,0,48,65300,2598,1,0,11.5,18
287502,2011,[1] Employed       1,0,0,49,66484,2598,1,0,11.5,18
287502,2012,[1] Employed       1,0,0,50,61084,2598,1,0,11.5,18
289102,2008,[1] Employed       1,0,0,47,33870,2078,1,0,11.5,10.5
289102,2009,[1] Employed       1,0,0,48,42950,2182,1,0,11.5,10.5
289102,2010,[1] Employed       1,0,0,49,35647,2078,1,0,11.5,10.5
289102,2011,[1] Employed       1,0,0,50,35247,1819,1,0,11.5,10.5
289102,2012,[1] Employed       1,0,0,51,34320,2078,1,0,11.5,10.5
292803,2008,[1] Employed       1,0,0,44,67365,2338,1,0,11.5,15
292803,2009,[1] Employed       1,0,0,45,66465,2598,1,0,11.5,15
292803,2010,[1] Employed       1,0,0,46,65749,2858,1,0,11.5,15
292803,2011,[1] Employed       1,0,0,47,77619,2130,1,0,11.5,15
292803,2012,[1] Employed       1,0,0,48,79725,2338,1,0,11.5,15
292805,2008,[0] Not Employed   0,1,0,30,49298,2026,1,0,12,11.5
292805,2009,[0] Not Employed   0,1,1,31,64565,2026,1,0,12,11.5
292805,2010,[0] Not Employed   0,1,1,32,59873,2026,1,0,12,11.5
292805,2011,[1] Employed       1,1,1,33,58665,2026,1,0,12,11.5
292805,2012,[1] Employed       1,1,1,34,54665,2026,1,0,12,11.5
298902,2008,[1] Employed       1,0,0,48,43236,2078,1,0,12,11
298902,2009,[1] Employed       1,0,0,49,44400,2078,1,0,12,11
298902,2010,[1] Employed       1,0,0,50,43800,4119,1,0,12,11
298902,2011,[1] Employed       1,0,0,51,50056,2078,1,0,12,11
298902,2012,[1] Employed       1,0,0,52,48251,1974,1,0,12,11
299302,2008,[1] Employed       1,0,1,48,48160,2494,1,0,10,11.5
299302,2009,[1] Employed       1,0,0,49,42352,2338,1,0,10,11.5
299302,2010,[1] Employed       1,0,0,50,51252,2338,1,0,10,11.5
299302,2011,[1] Employed       1,0,0,51,62380,2338,1,0,10,11.5
299302,2012,[1] Employed       1,0,0,52,66832,2338,1,0,10,11.5
305702,2008,[0] Not Employed   0,0,0,47,52250,2338,1,0,11,11
305702,2009,[1] Employed       1,0,0,48,77243,2338,1,0,11,11
305702,2010,[1] Employed       1,0,0,49,78833,2598,1,0,11,11
305702,2011,[0] Not Employed   0,0,0,50,85123,2494,1,0,11,11
305702,2012,[0] Not Employed   0,0,0,51,47423,2598,1,0,11,11
308302,2008,[0] Not Employed   0,0,1,50,53328,2078,1,0,11.5,12
308302,2009,[1] Employed       1,0,0,51,55136,2078,1,0,11.5,12
308302,2010,[0] Not Employed   0,0,0,52,66081,2252,1,0,11.5,12
308302,2011,[0] Not Employed   0,0,0,53,196300,577,1,0,11.5,12
308302,2012,[0] Not Employed   0,0,0,54,9239,0,0,0,11.5,12
309204,2008,[1] Employed       1,1,1,36,54748,2598,1,[1] West-Germany   1,18,18
309204,2009,[1] Employed       1,1,1,37,65398,2390,1,[1] West-Germany   1,18,18
309204,2010,[1] Employed       1,1,1,38,65718,2598,1,[1] West-Germany   1,18,18
309204,2011,[1] Employed       1,0,2,39,64566,2598,1,[1] West-Germany   1,18,18
309204,2012,[1] Employed       1,0,2,40,67598,2598,1,[1] West-Germany   1,18,18
309602,2008,[1] Employed       1,0,0,47,91931,2338,1,0,12,11.5
309602,2009,[1] Employed       1,0,0,48,73711,2338,1,0,12,11.5
309602,2010,[1] Employed       1,0,0,49,71031,2286,1,0,12,11.5
309602,2011,[1] Employed       1,0,0,50,87635,2338,1,0,12,11.5
309602,2012,[1] Employed       1,0,0,51,84861,2182,1,0,12,11.5
312403,2008,[0] Not Employed   0,0,1,41,28350,1974,1,0,10,9
312403,2009,[0] Not Employed   0,0,1,42,21600,2289,1,0,10,9
312403,2010,[0] Not Employed   0,0,1,43,4200,576,1,0,10,9
312403,2011,[0] Not Employed   0,0,0,44,3400,381,1,0,10,9
312403,2012,[0] Not Employed   0,0,0,45,30240,2130,1,0,10,9
312705,2008,[1] Employed       1,0,0,44,323,0,0,0,12,12
312705,2009,[1] Employed       1,0,0,45,238,0,0,0,12,12
312705,2010,[1] Employed       1,0,0,46,328,82,1,0,12,12
312705,2011,[1] Employed       1,0,1,47,238,0,0,0,12,12
312705,2012,[0] Not Employed   0,0,0,48,50,0,0,0,12,12
314604,2008,[1] Employed       1,1,0,37,69809,2624,1,0,11.5,12
314604,2009,[0] Not Employed   0,1,0,38,71305,2338,1,0,11.5,12
314604,2010,[0] Not Employed   0,1,0,39,64838,2286,1,0,11.5,12
314604,2011,[0] Not Employed   0,1,0,40,72169,2182,1,0,11.5,12
314604,2012,[0] Not Employed   0,1,0,41,75494,2182,1,0,11.5,12
317003,2008,[1] Employed       1,0,0,41,33815,2338,1,0,11,11
317003,2009,[1] Employed       1,0,0,42,31806,2048,1,0,11,11
317003,2010,[1] Employed       1,0,0,43,39307,2286,1,0,11,11
317003,2011,[1] Employed       1,0,0,44,34888,2182,1,0,11,11
317003,2012,[1] Employed       1,0,0,45,52134,1637,1,0,11,11
319204,2008,[1] Employed       1,0,2,40,56609,2910,1,0,10,10
319204,2009,[1] Employed       1,0,2,41,55980,3325,1,0,10,10
319204,2010,[1] Employed       1,0,2,42,58380,3118,1,0,10,10
319204,2011,[1] Employed       1,0,2,43,55980,3014,1,0,10,10
319204,2012,[1] Employed       1,0,1,44,56700,3118,1,0,10,10
321903,2008,[0] Not Employed   0,1,1,36,59349,2078,1,0,10.5,10.5
321903,2009,[1] Employed       1,1,1,37,62980,2338,1,0,10.5,10.5
321903,2010,[1] Employed       1,0,2,38,45469,2078,1,0,10.5,10.5
321903,2011,[1] Employed       1,0,2,39,54760,1949,1,0,10.5,10.5
321903,2012,[1] Employed       1,0,2,40,54535,2026,1,0,10.5,10.5
323005,2008,[1] Employed       1,0,2,42,48250,2390,1,0,12,12
323005,2009,[1] Employed       1,0,1,43,61988,2338,1,0,12,12
323005,2010,[1] Employed       1,0,1,44,66740,2182,1,0,12,12
323005,2011,[1] Employed       1,0,1,45,75980,2026,1,0,12,12
323005,2012,[1] Employed       1,0,1,46,97242,2234,1,0,12,12
326404,2008,[1] Employed       1,0,2,44,46701,2078,1,0,10.5,12
326404,2009,[1] Employed       1,0,1,45,44039,1819,1,0,10.5,12
326404,2010,[1] Employed       1,0,1,46,54546,1974,1,0,10.5,12
326404,2011,[1] Employed       1,0,0,47,71432,1974,1,0,10.5,12
326404,2012,[1] Employed       1,0,0,48,78745,1974,1,0,10.5,12
326704,2008,[0] Not Employed   0,1,0,31,54000,2338,1,0,11.5,11.5
326704,2009,[0] Not Employed   0,1,0,32,51375,2078,1,0,11.5,11.5
326704,2010,[1] Employed       1,1,0,33,50900,2234,1,0,11.5,11.5
326704,2011,[0] Not Employed   0,1,0,34,72000,2078,1,0,11.5,11.5
326704,2012,[0] Not Employed   0,1,0,35,56159,2234,1,0,11.5,11.5
330301,2008,[1] Employed       1,0,0,46,22270,2078,1,0,11.5,10.5
330301,2009,[1] Employed       1,0,0,47,23800,2078,1,0,11.5,10.5
330301,2010,[1] Employed       1,0,0,48,26570,2249,1,0,11.5,10.5
330301,2011,[1] Employed       1,0,0,49,32220,1386,1,0,11.5,10.5
330301,2012,[1] Employed       1,0,0,50,68589,2078,1,0,11.5,10.5
340706,2008,[1] Employed       1,1,0,24,17760,2106,1,0,10.5,10.5
340706,2009,[1] Employed       1,1,0,25,24205,2255,1,0,10.5,10.5
340706,2010,[1] Employed       1,1,0,26,16875,1754,1,0,10.5,10.5
340706,2011,[1] Employed       1,1,1,27,26475,2910,1,0,10.5,10.5
340706,2012,[1] Employed       1,1,1,28,19925,2026,1,0,10.5,10.5
346402,2008,[1] Employed       1,1,3,45,100414,2338,1,[1] West-Germany   1,18,18
346402,2009,[1] Employed       1,0,4,46,128828,2338,1,[1] West-Germany   1,18,18
346402,2010,[1] Employed       1,0,4,47,77360,2338,1,[1] West-Germany   1,18,18
346402,2011,[1] Employed       1,0,4,48,135768,2078,1,[1] West-Germany   1,18,18
346402,2012,[1] Employed       1,0,3,49,113442,2338,1,[1] West-Germany   1,18,18
347702,2008,[1] Employed       1,0,0,47,26086,2182,1,0,11,11
347702,2009,[1] Employed       1,0,0,48,31279,2442,1,0,11,11
347702,2010,[1] Employed       1,0,0,49,23157,2026,1,0,11,11
347702,2011,[1] Employed       1,0,0,50,31101,2338,1,0,11,11
347702,2012,[1] Employed       1,0,0,51,38293,2182,1,0,11,11
350402,2008,[1] Employed       1,0,0,43,87386,2338,1,0,11.5,15
350402,2009,[1] Employed       1,0,0,44,94588,2598,1,0,11.5,15
350402,2010,[1] Employed       1,0,0,45,82562,2598,1,0,11.5,15
350402,2011,[1] Employed       1,0,0,46,89842,2494,1,0,11.5,15
350402,2012,[1] Employed       1,0,0,47,96812,2598,1,0,11.5,15
354604,2008,[1] Employed       1,0,2,45,40393,2078,1,0,9,10.5
354604,2009,[1] Employed       1,0,2,46,28495,2338,1,0,9,10.5
354604,2010,[1] Employed       1,0,1,47,32057,2078,1,0,9,10.5
354604,2011,[1] Employed       1,0,1,48,36520,2338,1,0,9,10.5
354604,2012,[1] Employed       1,0,0,49,33845,2338,1,0,9,10.5
357304,2008,[1] Employed       1,0,0,45,46422,2130,1,0,10.5,11.5
357304,2009,[1] Employed       1,0,0,46,47202,2130,1,0,10.5,11.5
357304,2010,[1] Employed       1,0,0,47,62678,1871,1,0,10.5,11.5
357304,2011,[1] Employed       1,0,0,48,57558,2130,1,0,10.5,11.5
357304,2012,[1] Employed       1,0,0,49,64262,2130,1,0,10.5,11.5
